,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
189,189,0.17824167001204336,0.25225225225225223,546.8966013787059,7.085249401849572,3660,2646,8591,9.446344748274926,3.9054829266936673,533.5447737037379
190,190,0.17503010839020475,0.30504587155963303,533.8593043759095,6.899009076167972,3685,2701,8549,8.006173086407678,2.9152296040582635,522.9379016854447
191,191,0.1734243275792854,0.3194444444444444,540.137673692235,7.074766705137657,3683,2704,8576,10.4464007223906,4.134455780064968,525.5568171897809
192,192,0.1842633480529908,0.2766884531590414,543.0300908473806,6.891023474080124,3681,2653,8557,8.047367867506722,3.802744711016457,531.1799782688589
193,193,0.18225612203934166,0.3017621145374449,537.9771710740433,6.927148588244939,3683,2694,8563,8.572920498800027,3.2698716957824163,526.1343788794616
194,194,0.17543155359293455,0.3112128146453089,531.1626180804018,6.982131849313163,3653,2684,8549,8.791195901069257,3.5566662739681063,518.8147559053665
195,195,0.17904456041750302,0.3094170403587444,537.3789583933216,6.937797268856405,3679,2659,8563,9.018546774126484,3.6291570987498654,524.7312545204467
196,196,0.17904456041750302,0.3251121076233184,544.4200032734523,7.054112336993813,3683,2682,8578,9.348591101741977,3.5103008752129767,531.5611112964975
197,197,0.17543155359293455,0.2837528604118993,543.3632736588809,6.868779160645844,3693,2677,8554,7.712366002154679,3.1008748550687266,532.550032801657
198,198,0.17904456041750302,0.2713004484304933,540.7198161568289,6.928957344983615,3679,2646,8538,8.701052225942888,3.6115985007965588,528.4071654300914
199,199,0.18667201926936972,0.2838709677419355,538.257450481531,6.928732104957003,3723,2714,8568,9.379569452349267,3.3659259501933394,525.5119550789897
200,200,0.17422721798474508,0.271889400921659,546.5217762534397,6.95814832987482,3689,2688,8561,9.173241163882825,4.010912513508928,533.3376225760487
201,201,0.18667201926936972,0.3075268817204301,536.042601237723,6.978925048183715,3687,2677,8573,9.239372489833485,3.403595019511122,523.3996337283783
202,202,0.1734243275792854,0.3333333333333333,540.4418439475601,7.0036195483756325,3690,2687,8547,9.403512846291852,3.5635912371878824,527.47473986408
203,203,0.17784022480931352,0.3069977426636569,543.8085368971912,6.943292965431208,3680,2677,8537,8.915647497184468,3.7720019865117056,531.1208874134952
204,204,0.17262143717382578,0.2813953488372093,542.2169399646856,6.928801513359095,3691,2700,8577,8.519494257893598,3.805205989072392,529.8922397177206
205,205,0.1730228823765556,0.29698375870069604,540.0999634636727,6.932815256908481,3661,2628,8561,8.63907201145261,4.0211363356738055,527.4397551165482
206,206,0.19429947812123646,0.32231404958677684,545.0880071146054,7.058535218685706,3693,2643,8573,10.310067569012263,4.097650784267115,530.6802887613272
207,207,0.16981132075471694,0.33569739952718675,545.1358864183882,7.138238267515509,3646,2650,8562,9.95128557139358,4.197162476245012,530.9874383707486
208,208,0.1786431152147732,0.31910112359550563,543.8802979499698,7.040194556070839,3704,2695,8558,8.754126546415952,4.372917137496693,530.7532542660591
209,209,0.18065034122842236,0.3244444444444444,545.318954950313,7.257007493834434,3658,2673,8579,10.70406381202482,4.301406879589746,530.3134842586996
210,210,0.16900843034925733,0.29691211401425177,531.183053650694,6.9966323552098455,3655,2649,8547,8.767594101883018,3.938001633901044,518.4774579149085
211,211,0.1786431152147732,0.2876404494382023,546.5063604260887,6.9883587881647875,3663,2666,8552,8.883698054124498,3.840752550993536,533.7819098209723
212,212,0.17984745082296266,0.27901785714285715,540.4045606829437,6.928018178745677,3692,2699,8569,8.628195977896029,3.6923055396925295,528.0840591653558
213,213,0.18586912886391008,0.2980561555075594,540.7012607060121,6.95389050918257,3644,2635,8542,9.44019519182228,3.7922238355531297,527.4688416786372
214,214,0.18265756724207147,0.2879120879120879,550.3931562196096,6.902895543983576,3760,2666,8545,8.181086377219629,3.18864190377119,539.0234279386195
215,215,0.1686069851465275,0.31666666666666665,532.8291022340288,6.8559123894519125,3683,2655,8547,7.346121805894914,3.4435548483375817,522.039425579796
216,216,0.17503010839020475,0.268348623853211,544.0913081749845,6.886196453259685,3665,2688,8574,8.541275815301221,3.2988188938211698,532.2512134658622
217,217,0.181453231633882,0.3185840707964602,564.4289498356976,7.065649247098156,3721,2730,8591,10.175410417688806,4.519265653691824,549.7342737643174
218,218,0.17101565636290647,0.2934272300469484,534.6408421854967,7.086399765189867,3652,2680,8574,9.516403336914447,3.7578186944514,521.366620154131
219,219,0.17663588920112405,0.3068181818181818,554.8034216152023,7.0220229691904965,3726,2711,8562,9.805342170264039,3.962142359694095,541.0359370852456
220,220,0.17462866318747491,0.2942528735632184,540.5295655371822,6.864049442423148,3680,2646,8554,8.338768406650637,3.417038431412939,528.7737586991195
221,221,0.1774387796065837,0.29411764705882354,545.8015985931639,6.946080522236143,3700,2665,8544,8.30548477366813,3.403086571982933,534.0930272475126
222,222,0.17543155359293455,0.3066361556064073,545.4082062653113,7.0313593047173475,3669,2698,8554,9.509593514102807,3.4491273596911127,532.4494853915165
223,223,0.17944600562023286,0.28635346756152125,531.5886781728296,6.966374708869524,3621,2618,8550,9.1248456643998,3.5310593284304903,518.9327731799998
224,224,0.1714171015656363,0.2997658079625293,547.9113966397987,6.970390424045055,3689,2678,8575,9.3449635594924,4.266980277525162,534.299452802783
0,0,0.16940987555198714,0.2725118483412322,540.8774416612946,6.930230282431114,3713,2722,8567,7.715129320049938,3.8902990073296277,529.2720133339147
1,1,0.17944600562023286,0.2818791946308725,541.8139479819108,6.951848077502407,3675,2657,8570,8.739643127830684,3.8428333438873903,529.2314715101924
2,2,0.16900843034925733,0.29691211401425177,555.8617554935606,6.955682965630134,3710,2706,8576,8.416497282579556,3.9734965363913393,543.4717616745904
3,3,0.1718185467683661,0.3364485981308411,544.4847066334929,6.974159154538679,3620,2638,8537,9.736146361370832,3.856171500407232,530.892388771714
4,4,0.1670012043356082,0.3052884615384616,547.6873498824307,7.054879032843043,3706,2678,8573,9.545501298485897,4.108937115424111,534.0329114685219
5,5,0.18707346447209955,0.2832618025751073,549.673166259504,7.049985404434357,3671,2678,8572,10.22356442434781,3.5573560309836822,535.8922458041727
6,6,0.17503010839020475,0.32339449541284404,545.9591107772724,7.047359153316157,3685,2710,8580,9.817554271429998,4.2804524428464985,531.8611040629962
7,7,0.17422721798474508,0.2880184331797235,514.1406792729872,6.935789744574682,3559,2614,8537,8.770722958111667,3.7173408832145607,501.6526154316612
8,8,0.1786431152147732,0.35056179775280893,538.0999962979606,6.933085290310989,3665,2677,8546,9.233362267982061,3.520467893357123,525.3461661366214
9,9,0.17703733440385389,0.2970521541950113,547.4990624873511,7.07117357967108,3668,2699,8573,9.435272121524807,4.172844439314545,533.8909459265109
10,10,0.17422721798474508,0.2672811059907834,533.2668066155692,7.046633799085003,3625,2653,8549,9.266671087638432,3.342184251456955,520.6579512764731
11,11,0.16981132075471694,0.3120567375886525,547.7523568595317,6.937686489576732,3712,2631,8546,8.317157879975824,3.465234088202765,535.9699648913537
12,12,0.1862705740666399,0.3146551724137931,544.9042501019558,7.105255147451773,3637,2647,8573,10.249430192873074,4.00769646602581,530.6471234430584
13,13,0.1758329987956644,0.3036529680365297,542.8765004537847,7.0184742179738535,3659,2672,8555,9.016871729470001,3.5597561894884926,530.2998725348256
14,14,0.1734243275792854,0.29398148148148145,540.8460261438175,6.9132467773231125,3688,2646,8569,8.289680825035898,3.4448958270882657,529.1114494916948
15,15,0.17462866318747491,0.2781609195402299,550.3674654182928,7.070556931996917,3660,2673,8577,9.48806868594787,4.54530487644638,536.3340918559002
16,16,0.17984745082296266,0.2700892857142857,540.4898942530599,6.89068042846654,3665,2632,8511,8.474097087034433,3.2841331669129112,528.7316639991126
17,17,0.16940987555198714,0.3199052132701421,542.9333864737551,6.964009467809823,3669,2663,8567,8.650147781481547,3.3241522885875314,530.959086403687
18,18,0.18948213568847846,0.298728813559322,544.7776248856894,6.9032342531087245,3705,2667,8548,9.090324030424744,3.1471028243275865,532.5401980309376
19,19,0.17904456041750302,0.28923766816143504,540.8572793930285,7.0966434458267145,3654,2711,8569,9.611724312353383,4.332159772626053,526.9133953080494
20,20,0.18065034122842236,0.31777777777777777,535.4532020065434,6.941769911521863,3633,2596,8519,8.905748360039217,3.5517973081424348,522.9956563383622
21,21,0.18305901244480127,0.2697368421052632,551.4064936933721,7.0290297147827445,3695,2624,8557,9.529945199646884,4.384593819468011,537.4919546742565
22,22,0.1818546768366118,0.2516556291390729,532.7459403896008,7.104615683955269,3644,2710,8552,9.312872621973769,4.126338833590806,519.3067289340373
23,23,0.17543155359293455,0.3112128146453089,539.6777123304579,6.900594705974372,3656,2673,8552,8.455851308630265,3.145316083506279,528.0765449383222
24,24,0.16459253311922922,0.3048780487804878,539.9364436881922,6.960574560821753,3688,2676,8555,8.624731004337312,3.5997411910819044,527.7119714927721
