,Unnamed: 0,Coverage,Compliance,Average Cost,Average DALYs,CVD Count,CVD Deaths,Total Deaths,Average HTN Cost,Average CVD Cost,Average Chronic Cost
66,66,0.2027972027972028,0.33563218390804606,620.1536625370111,2.5851151845219125,2517,1318,4166,6.294618085810485,4.139204314235752,609.7198401369659
67,67,0.18135198135198136,0.2673521850899743,628.4102036842896,2.5265954862604647,2537,1348,4164,5.356849341296731,4.303897955897772,618.7494563870953
68,68,0.172027972027972,0.2926829268292683,615.808461207117,2.3998861800999527,2521,1326,4111,4.431217982523603,3.589834013717072,607.7874092108766
69,69,0.1874125874125874,0.291044776119403,626.4427980248146,2.538649595759668,2524,1301,4135,5.476511509277437,4.158443437162739,616.8078430783751
70,70,0.19114219114219114,0.28292682926829266,625.8262199509187,2.515402605785229,2537,1334,4146,5.110181974423908,3.920768255075491,616.7952697214196
71,71,0.19207459207459207,0.25728155339805825,601.8986879077806,2.45304748484223,2474,1284,4125,4.918056993757333,4.030664612112576,592.9499663019126
72,72,0.1808857808857809,0.31958762886597936,615.2122690018656,2.49774568519074,2535,1339,4161,5.454435681449568,3.8999973483817314,605.8578359720335
73,73,0.19114219114219114,0.2609756097560976,607.9547632611316,2.4596776199266888,2543,1318,4140,5.082073926742781,4.054771145646626,598.8179181887414
74,74,0.18834498834498836,0.3292079207920792,627.941330703697,2.5037060686651027,2512,1293,4130,5.1015152941175534,3.8406257346149486,618.9991896749636
75,75,0.1916083916083916,0.291970802919708,615.5687429493645,2.4263027140153235,2542,1318,4153,4.480693874997108,3.771160214847234,607.3168888595203
76,76,0.2,0.2937062937062937,617.1322400125717,2.5210556922445777,2513,1316,4137,5.729491387046213,4.5334167863244685,606.8693318392018
77,77,0.18414918414918416,0.3240506329113924,608.0718229558713,2.485624827201935,2536,1363,4179,5.065456823163596,3.456807386434105,599.5495587462741
78,78,0.18181818181818185,0.2692307692307692,609.9047969361209,2.4900117251117337,2518,1317,4152,4.511473688740302,4.095317233554897,601.2980060138261
79,79,0.20466200466200465,0.32574031890660593,603.0707667335652,2.399618617404983,2527,1299,4095,3.9130742351400207,3.2254998113725475,595.9321926870517
80,80,0.18974358974358974,0.3194103194103194,623.0457063984504,2.5864453064487254,2550,1325,4168,6.12392897338368,4.384627975337347,612.5371494497284
81,81,0.1855477855477856,0.29396984924623115,613.3323240268123,2.432309398025704,2541,1313,4148,4.179521752439465,3.740781006057872,605.4120212683146
82,82,0.19207459207459207,0.3106796116504854,625.9336663457219,2.556243655331064,2533,1306,4143,5.653309522053598,3.895019209506168,616.3853376141624
83,83,0.2013986013986014,0.2638888888888889,602.8195641599135,2.5464738376652054,2468,1304,4148,5.789202901048705,4.357500538779201,592.6728607200859
84,84,0.1836829836829837,0.3147208121827411,614.6694221989969,2.4845288324223507,2568,1365,4151,5.079386877536446,3.9462808852611655,605.6437544361993
85,85,0.17622377622377622,0.2962962962962963,635.1380471141263,2.453898619419646,2563,1320,4168,4.878636180392491,3.968933019368411,626.2904779143653
86,86,0.17995337995337995,0.2901554404145077,608.5276847821676,2.4606866238017506,2519,1325,4139,4.580626796895081,3.6110735349785528,600.3359844502941
87,87,0.19067599067599067,0.30073349633251834,611.3629368938117,2.4867919751668266,2495,1330,4171,5.454401090841907,3.687315911535595,602.2212198914342
88,88,0.2027972027972028,0.34942528735632183,607.4595486157292,2.4634496176963787,2527,1341,4159,5.48313852859657,3.890500835660849,598.0859092514718
89,89,0.20372960372960366,0.2974828375286041,612.2503591700676,2.399811995017256,2532,1323,4150,4.519824024627424,3.522676909383072,604.2078582360572
90,90,0.1850815850815851,0.3022670025188917,605.6592353691359,2.4498076429395685,2519,1301,4122,4.934921097136735,3.859965104235872,596.8643491677639
91,91,0.1972027972027972,0.28368794326241137,611.6395594493554,2.4873425132896534,2527,1324,4162,4.730750900511865,3.838714434742958,603.0700941141021
92,92,0.1972027972027972,0.3262411347517731,607.9183127764828,2.4667954544163835,2525,1317,4139,5.488294171880373,4.3052389698023665,598.1247796347998
93,93,0.1836829836829837,0.3147208121827411,632.1275697842618,2.5377979311885484,2516,1308,4172,5.595641270199157,4.06043279016045,622.4714957239015
94,94,0.19347319347319347,0.2891566265060241,624.1834514794167,2.485916950001076,2526,1324,4147,5.437501136721605,3.724133796524901,615.0218165461707
95,95,0.19766899766899768,0.3349056603773585,608.5118765715607,2.4632453176203284,2554,1346,4144,4.952872507799663,3.6784186961915935,599.8805853675691
96,96,0.18974358974358974,0.2972972972972973,610.3799324195544,2.4812154545158327,2505,1300,4152,5.0884222778648525,4.064772843153324,601.2267372985358
97,97,0.19067599067599067,0.28117359413202936,595.003585294219,2.392394517026497,2499,1269,4079,4.315911120632226,3.6431003769963497,587.0445737965899
98,98,0.1874125874125874,0.3208955223880597,620.9663276994212,2.4556090111194875,2528,1322,4160,5.391886394925871,3.451345671160475,612.1230956333347
99,99,0.19347319347319347,0.3421686746987952,605.1867530577524,2.4521124476859493,2522,1336,4150,5.315654228927149,3.87129974062878,595.9997990881973
100,100,0.1916083916083916,0.3381995133819951,604.5547417565691,2.3974254185029045,2495,1309,4142,4.429058307110316,3.5461086791935283,596.5795747702657
101,101,0.19766899766899768,0.31839622641509435,616.2154964141592,2.6004392038793798,2486,1330,4175,6.584978631610224,4.477455854954188,605.153061927594
